"order_id","customer_id","customer_name","brand_name","category_name","product_name","model_year","quantity","list_price","revenue","discount","profit","order_date","required_date","shipped_date","sales_name","manager_name","store_name","city"
554,104,"Katharina Bates","Trek","Mountain Bikes","Trek Fuel EX 8 29 - 2016",2016,2,"2899.99","5799.98","0.2","5219.982","2016-11-13","2016-11-14","2016-11-16","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
555,212,"Buford Bridges","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - Women's - 2016",2016,2,"599.99","1199.98","0.07","1157.9807","2016-11-13","2016-11-14","2016-11-16","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
555,212,"Buford Bridges","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,1,"1799.99","1799.99","0.2","1439.992","2016-11-13","2016-11-14","2016-11-16","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
555,212,"Buford Bridges","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,1,"3999.99","3999.99","0.1","3599.991","2016-11-13","2016-11-14","2016-11-16","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
556,61,"Elinore Aguilar","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.1","539.991","2016-11-13","2016-11-14","2016-11-15","Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett"
556,61,"Elinore Aguilar","Trek","Mountain Bikes","Trek Fuel EX 8 29 - 2016",2016,2,"2899.99","5799.98","0.2","5219.982","2016-11-13","2016-11-14","2016-11-15","Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett"
557,1248,"Bethany Herring","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,1,"1549.00","1549.00","0.1","1394.100","2016-11-14","2016-11-17","2016-11-15","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
557,1248,"Bethany Herring","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,2,"2999.99","5999.98","0.1","5699.981","2016-11-14","2016-11-17","2016-11-15","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
558,1443,"Lezlie Lamb","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.05","526.4805","2016-11-15","2016-11-16","2016-11-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
558,1443,"Lezlie Lamb","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.07","557.9907","2016-11-15","2016-11-16","2016-11-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
558,1443,"Lezlie Lamb","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,2,"1549.00","3098.00","0.07","2989.5700","2016-11-15","2016-11-16","2016-11-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
558,1443,"Lezlie Lamb","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.1","2699.991","2016-11-15","2016-11-16","2016-11-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
558,1443,"Lezlie Lamb","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,1,"3999.99","3999.99","0.07","3719.9907","2016-11-15","2016-11-16","2016-11-17","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
559,959,"Christel Barber","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,2,"529.99","1059.98","0.1","1006.981","2016-11-16","2016-11-17","2016-11-17","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
559,959,"Christel Barber","Surly","Mountain Bikes","Surly Ice Cream Truck Frameset - 2016",2016,1,"469.99","469.99","0.1","422.991","2016-11-16","2016-11-17","2016-11-17","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
559,959,"Christel Barber","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,2,"3999.99","7999.98","0.07","7719.9807","2016-11-16","2016-11-17","2016-11-17","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
560,1405,"Thanh Figueroa","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.1","1139.981","2016-11-18","2016-11-19","2016-11-21","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
560,1405,"Thanh Figueroa","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.05","569.9905","2016-11-18","2016-11-19","2016-11-21","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
561,90,"Marjorie Logan","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,2,"529.99","1059.98","0.05","1033.4805","2016-11-19","2016-11-22","2016-11-22","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
561,90,"Marjorie Logan","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,1,"1320.99","1320.99","0.05","1254.9405","2016-11-19","2016-11-22","2016-11-22","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
561,90,"Marjorie Logan","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,2,"429.00","858.00","0.07","827.9700","2016-11-19","2016-11-22","2016-11-22","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
561,90,"Marjorie Logan","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,1,"449.00","449.00","0.05","426.5500","2016-11-19","2016-11-22","2016-11-22","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
562,942,"Davis Long","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,2,"499.99","999.98","0.07","964.9807","2016-11-19","2016-11-20","2016-11-22","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
562,942,"Davis Long","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.05","569.9905","2016-11-19","2016-11-20","2016-11-22","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
563,365,"Rodger Rojas","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.1","512.981","2016-11-20","2016-11-22","2016-11-21","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
563,365,"Rodger Rojas","Pure Cycles","Cruisers Bicycles","Pure Cycles William 3-Speed - 2016",2016,1,"449.00","449.00","0.05","426.5500","2016-11-20","2016-11-22","2016-11-21","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
563,365,"Rodger Rojas","Surly","Mountain Bikes","Surly Ice Cream Truck Frameset - 2016",2016,2,"469.99","939.98","0.1","892.981","2016-11-20","2016-11-22","2016-11-21","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
564,1058,"Aisha Woods","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,1,"529.99","529.99","0.2","423.992","2016-11-20","2016-11-23","2016-11-22","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
564,1058,"Aisha Woods","Trek","Mountain Bikes","Trek Fuel EX 8 29 - 2016",2016,1,"2899.99","2899.99","0.2","2319.992","2016-11-20","2016-11-23","2016-11-22","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
565,894,"Nathaniel Richard","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,2,"499.99","999.98","0.1","949.981","2016-11-21","2016-11-22","2016-11-22","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
565,894,"Nathaniel Richard","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,1,"429.00","429.00","0.1","386.100","2016-11-21","2016-11-22","2016-11-22","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
565,894,"Nathaniel Richard","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,1,"449.00","449.00","0.2","359.200","2016-11-21","2016-11-22","2016-11-22","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
565,894,"Nathaniel Richard","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.05","2849.9905","2016-11-21","2016-11-22","2016-11-22","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
566,298,"Jennie Middleton","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.2","485.982","2016-11-22","2016-11-25","2016-11-23","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
566,298,"Jennie Middleton","Electra","Comfort Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.07","1061.4807","2016-11-22","2016-11-25","2016-11-23","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
566,298,"Jennie Middleton","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,1,"1799.99","1799.99","0.1","1619.991","2016-11-22","2016-11-25","2016-11-23","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
566,298,"Jennie Middleton","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,2,"3999.99","7999.98","0.2","7199.982","2016-11-22","2016-11-25","2016-11-23","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
567,1430,"Tayna Wade","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,1,"1320.99","1320.99","0.07","1228.5207","2016-11-22","2016-11-23","2016-11-23","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
567,1430,"Tayna Wade","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.2","2399.992","2016-11-22","2016-11-23","2016-11-23","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
568,1275,"Lenita Bonner","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,1,"1320.99","1320.99","0.05","1254.9405","2016-11-23","2016-11-25","2016-11-24","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
568,1275,"Lenita Bonner","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,1,"1549.00","1549.00","0.05","1471.5500","2016-11-23","2016-11-25","2016-11-24","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
569,707,"Terese Briggs","Electra","Comfort Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.1","1044.981","2016-11-23","2016-11-24","2016-11-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
569,707,"Terese Briggs","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.05","569.9905","2016-11-23","2016-11-24","2016-11-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
570,989,"Loreen Byers","Electra","Comfort Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.1","1044.981","2016-11-23","2016-11-24","2016-11-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
570,989,"Loreen Byers","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.05","569.9905","2016-11-23","2016-11-24","2016-11-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
570,989,"Loreen Byers","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,1,"449.00","449.00","0.07","417.5700","2016-11-23","2016-11-24","2016-11-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
570,989,"Loreen Byers","Surly","Cyclocross Bicycles","Surly Straggler 650b - 2016",2016,1,"1680.99","1680.99","0.1","1512.891","2016-11-23","2016-11-24","2016-11-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
570,989,"Loreen Byers","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,2,"999.99","1999.98","0.2","1799.982","2016-11-23","2016-11-24","2016-11-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
571,5,"Charolette Rice","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.1","2699.991","2016-11-24","2016-11-25","2016-11-27","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
571,5,"Charolette Rice","Trek","Mountain Bikes","Trek Fuel EX 8 29 - 2016",2016,1,"2899.99","2899.99","0.05","2754.9905","2016-11-24","2016-11-25","2016-11-27","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
572,178,"Genoveva Tyler","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.1","512.981","2016-11-24","2016-11-26","2016-11-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
572,178,"Genoveva Tyler","Surly","Cyclocross Bicycles","Surly Straggler 650b - 2016",2016,2,"1680.99","3361.98","0.2","3025.782","2016-11-24","2016-11-26","2016-11-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
572,178,"Genoveva Tyler","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,1,"999.99","999.99","0.05","949.9905","2016-11-24","2016-11-26","2016-11-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
573,423,"Johna Powers","Ritchey","Mountain Bikes","Ritchey Timberwolf Frameset - 2016",2016,1,"749.99","749.99","0.2","599.992","2016-11-24","2016-11-26","2016-11-27","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
574,833,"Leone Emerson","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,2,"299.99","599.98","0.1","569.981","2016-11-26","2016-11-27","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
574,833,"Leone Emerson","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.05","569.9905","2016-11-26","2016-11-27","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
574,833,"Leone Emerson","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.1","512.981","2016-11-26","2016-11-27","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
574,833,"Leone Emerson","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.1","1044.981","2016-11-26","2016-11-27","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
574,833,"Leone Emerson","Surly","Cyclocross Bicycles","Surly Straggler 650b - 2016",2016,2,"1680.99","3361.98","0.05","3277.9305","2016-11-26","2016-11-27","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
575,33,"Deloris Burke","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,1,"549.99","549.99","0.2","439.992","2016-11-27","2016-11-28","2016-11-30","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
575,33,"Deloris Burke","Trek","Mountain Bikes","Trek Fuel EX 8 29 - 2016",2016,2,"2899.99","5799.98","0.07","5596.9807","2016-11-27","2016-11-28","2016-11-30","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
576,1272,"Houston Vasquez","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.1","2699.991","2016-11-27","2016-11-30","2016-11-28","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
577,445,"Earline Ballard","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,2,"999.99","1999.98","0.2","1799.982","2016-11-27","2016-11-30","2016-11-29","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
578,819,"Yahaira Robertson","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.07","251.0907","2016-11-27","2016-11-28","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
578,819,"Yahaira Robertson","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,2,"499.99","999.98","0.2","899.982","2016-11-27","2016-11-28","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
578,819,"Yahaira Robertson","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,2,"449.00","898.00","0.05","875.5500","2016-11-27","2016-11-28","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
578,819,"Yahaira Robertson","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,2,"1799.99","3599.98","0.2","3239.982","2016-11-27","2016-11-28","2016-11-29","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
579,160,"Omer Estrada","Surly","Mountain Bikes","Surly Ice Cream Truck Frameset - 2016",2016,1,"469.99","469.99","0.2","375.992","2016-11-27","2016-11-30","2016-11-29","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett"
579,160,"Omer Estrada","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,2,"3999.99","7999.98","0.05","7799.9805","2016-11-27","2016-11-30","2016-11-29","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett"
580,581,"Vonda Berger","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.2","485.982","2016-11-30","2016-12-02","2016-12-02","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
580,581,"Vonda Berger","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,1,"529.99","529.99","0.07","492.8907","2016-11-30","2016-12-02","2016-12-02","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
580,581,"Vonda Berger","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.2","1079.982","2016-11-30","2016-12-02","2016-12-02","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
580,581,"Vonda Berger","Pure Cycles","Cruisers Bicycles","Pure Cycles William 3-Speed - 2016",2016,1,"449.00","449.00","0.2","359.200","2016-11-30","2016-12-02","2016-12-02","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
580,581,"Vonda Berger","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,2,"2999.99","5999.98","0.07","5789.9807","2016-11-30","2016-12-02","2016-12-02","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
581,688,"Pearlie Cochran","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,2,"1799.99","3599.98","0.07","3473.9807","2016-12-03","2016-12-05","2016-12-06","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
582,32,"Araceli Golden","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,2,"429.00","858.00","0.07","827.9700","2016-12-04","2016-12-04",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
582,32,"Araceli Golden","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,2,"1549.00","3098.00","0.2","2788.200","2016-12-04","2016-12-04",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
583,792,"Edgar Horn","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,2,"529.99","1059.98","0.2","953.982","2016-12-04","2016-12-05","2016-12-07","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
584,1209,"Deandrea Cox","Electra","Children Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,1,"269.99","269.99","0.05","256.4905","2016-12-04","2016-12-05","2016-12-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
584,1209,"Deandrea Cox","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,1,"299.99","299.99","0.07","278.9907","2016-12-04","2016-12-05","2016-12-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
584,1209,"Deandrea Cox","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,1,"529.99","529.99","0.1","476.991","2016-12-04","2016-12-05","2016-12-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
584,1209,"Deandrea Cox","Pure Cycles","Cruisers Bicycles","Pure Cycles William 3-Speed - 2016",2016,1,"449.00","449.00","0.07","417.5700","2016-12-04","2016-12-05","2016-12-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
584,1209,"Deandrea Cox","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,2,"1799.99","3599.98","0.07","3473.9807","2016-12-04","2016-12-05","2016-12-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
585,1219,"Alden Atkinson","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,1,"529.99","529.99","0.05","503.4905","2016-12-04","2016-12-05","2016-12-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
